Entrez ID	Type
57179	not inferred
83443	best inferred
83446	inferred
83445	inferred
83440	best inferred
83442	best inferred
113655	not inferred
114984	not inferred
353323	not inferred
353322	not inferred
114987	not inferred
353324	not inferred
10657	best inferred
126969	not inferred
10656	best inferred
10659	best inferred
10658	best inferred
114990	not inferred
114991	not inferred
149603	best inferred
100996274	not inferred
10651	best inferred
10650	best inferred
10653	best inferred
10652	landmark
342667	not inferred
10655	not inferred
643812	not inferred
10654	best inferred
136306	not inferred
343990	inferred
126961	not inferred
353332	not inferred
353333	not inferred
10668	landmark
10667	best inferred
10669	best inferred
10660	inferred
10661	inferred
731220	not inferred
10664	best inferred
10663	best inferred
10666	best inferred
10665	inferred
136319	not inferred
162605	not inferred
163933	not inferred
353345	not inferred
100996259	not inferred
10635	best inferred
84900	best inferred
10634	best inferred
10637	inferred
84902	not inferred
149628	inferred
10636	best inferred
84901	best inferred
10638	not inferred
114971	not inferred
10631	best inferred
643836	not inferred
10630	best inferred
10633	best inferred
643834	not inferred
10632	best inferred
113622	not inferred
149643	not inferred
353355	not inferred
10645	best inferred
10648	inferred
10647	best inferred
148304	not inferred
114960	not inferred
10640	best inferred
136332	not inferred
109729126	not inferred
10642	not inferred
642515	not inferred
643847	not inferred
10641	landmark
10644	landmark
642517	not inferred
10643	best inferred
317671	not inferred
84919	not inferred
10609	best inferred
84918	not inferred
389320	not inferred
84915	not inferred
84914	inferred
497190	not inferred
84916	not inferred
10613	best inferred
84922	not inferred
10612	best inferred
10615	best inferred
84924	not inferred
10614	inferred
84923	not inferred
10617	landmark
10616	best inferred
84920	not inferred
123016	not inferred
10618	best inferred
497189	not inferred
643854	best inferred
643853	not inferred
10611	best inferred
10610	landmark
84908	best inferred
353376	not inferred
390321	not inferred
390323	not inferred
654502	not inferred
84909	best inferred
84904	not inferred
390326	not inferred
390327	not inferred
84905	not inferred
84911	not inferred
10623	best inferred
84910	not inferred
10626	inferred
84913	not inferred
10625	best inferred
84912	not inferred
10628	best inferred
10627	best inferred
10629	best inferred
342618	not inferred
643866	not inferred
10620	best inferred
10622	best inferred
10621	best inferred
105376906	not inferred
113675	not inferred
83606	not inferred
84937	not inferred
83605	not inferred
84936	not inferred
83608	not inferred
84939	best inferred
83607	not inferred
84938	not inferred
57325	not inferred
84944	not inferred
151903	not inferred
57326	best inferred
317649	not inferred
84946	not inferred
317648	inferred
401505	not inferred
84945	not inferred
317647	not inferred
84940	not inferred
389336	not inferred
389337	not inferred
84942	best inferred
84941	not inferred
343930	not inferred
109729167	not inferred
109729165	not inferred
84929	not inferred
389333	not inferred
317662	best inferred
56000	best inferred
84926	not inferred
84925	not inferred
84928	inferred
10602	best inferred
56005	best inferred
57336	inferred
84933	not inferred
56006	best inferred
57337	best inferred
84932	not inferred
57338	inferred
83604	best inferred
84935	not inferred
10603	best inferred
84934	best inferred
10606	landmark
56001	inferred
57332	best inferred
10605	best inferred
57333	best inferred
10608	best inferred
10607	best inferred
57335	inferred
84930	not inferred
642559	inferred
10600	best inferred
100187907	not inferred
389362	not inferred
148362	not inferred
100271849	not inferred
150677	not inferred
150678	not inferred
162655	not inferred
112399	best inferred
112398	inferred
388021	not inferred
147040	not inferred
100271846	not inferred
149699	not inferred
388015	not inferred
150684	not inferred
150681	not inferred
199953	not inferred
159013	not inferred
107984799	not inferred
221504	not inferred
161357	not inferred
389383	not inferred
389384	not inferred
123041	not inferred
162681	not inferred
123036	not inferred
150696	not inferred
199920	not inferred
222826	not inferred
389376	not inferred
148398	not inferred
124359	not inferred
221527	not inferred
10691	best inferred
10690	best inferred
151963	not inferred
149647	not inferred
10693	best inferred
10692	inferred
10695	landmark
10694	best inferred
10699	best inferred
389396	not inferred
123099	not inferred
123096	not inferred
148327	not inferred
137682	not inferred
101929235	not inferred
148345	not inferred
221545	not inferred
220213	not inferred
147011	not inferred
147007	not inferred
10678	best inferred
151987	best inferred
10671	best inferred
137695	not inferred
10670	landmark
10673	not inferred
10672	best inferred
10675	best inferred
10677	inferred
149685	not inferred
220202	not inferred
222865	not inferred
147015	not inferred
10682	landmark
10681	landmark
10683	best inferred
10686	inferred
136371	not inferred
643803	not inferred
10688	not inferred
10687	best inferred
643802	not inferred
107984810	not inferred
107984814	not inferred
107984813	not inferred
94240	not inferred
222894	not inferred
283807	not inferred
94241	not inferred
102725121	not inferred
83597	not inferred
83594	not inferred
83593	not inferred
83596	not inferred
83595	not inferred
83590	not inferred
83592	not inferred
653192	not inferred
83591	not inferred
94235	not inferred
94234	not inferred
1909	best inferred
94239	landmark
1908	best inferred
94233	not inferred
102725117	not inferred
161291	not inferred
653188	inferred
1907	inferred
1906	landmark
1903	not inferred
197258	not inferred
1902	best inferred
197259	not inferred
1901	best inferred
197257	not inferred
107984832	not inferred
107984833	not inferred
1910	best inferred
102725104	not inferred
105374378	not inferred
1917	best inferred
1915	best inferred
1912	best inferred
1911	best inferred
107984820	not inferred
107984817	not inferred
148281	not inferred
107984859	not inferred
219287	not inferred
161253	not inferred
219285	not inferred
107984851	not inferred
283849	not inferred
283848	not inferred
283847	not inferred
256227	best inferred
256223	not inferred
1939	best inferred
1938	best inferred
1937	not inferred
1936	best inferred
150590	not inferred
1933	best inferred
107984841	not inferred
161247	not inferred
219293	not inferred
94274	not inferred
1943	inferred
1942	best inferred
1949	best inferred
1948	best inferred
199870	inferred
105373057	not inferred
1947	best inferred
1946	best inferred
1945	best inferred
1944	best inferred
107984876	not inferred
1954	best inferred
1953	best inferred
1952	best inferred
1951	best inferred
1950	landmark
283820	not inferred
1959	best inferred
1958	landmark
1956	landmark
1955	best inferred
107984863	not inferred
107984862	not inferred
107984860	not inferred
1965	best inferred
1964	best inferred
199857	not inferred
1962	best inferred
1961	best inferred
1960	best inferred
220296	not inferred
1969	best inferred
1968	best inferred
1967	best inferred
114904	not inferred
114905	not inferred
114907	not inferred
114908	best inferred
654434	best inferred
57221	not inferred
84838	not inferred
114900	not inferred
400120	not inferred
84839	not inferred
114902	not inferred
57226	best inferred
1975	best inferred
84844	not inferred
1974	best inferred
57228	best inferred
1973	best inferred
57222	not inferred
57223	inferred
401447	not inferred
402778	not inferred
57224	not inferred
84842	not inferred
642446	not inferred
105375604	not inferred
1979	best inferred
1978	landmark
1977	best inferred
105376917	not inferred
340085	not inferred
1990	not inferred
57231	not inferred
57232	not inferred
84826	not inferred
256281	not inferred
654429	not inferred
84833	not inferred
84836	not inferred
1984	best inferred
1983	landmark
84830	best inferred
1982	best inferred
1981	landmark
283871	best inferred
283870	not inferred
9001	inferred
9002	inferred
340075	not inferred
642475	not inferred
653125	not inferred
84859	best inferred
1998	best inferred
84867	not inferred
1997	best inferred
84866	not inferred
283869	not inferred
1996	best inferred
83538	not inferred
84869	best inferred
1995	best inferred
84868	not inferred
401427	not inferred
1994	landmark
654463	not inferred
1993	best inferred
1992	best inferred
84865	not inferred
1991	inferred
84864	best inferred
84861	best inferred
340069	not inferred
1999	best inferred
102725180	not inferred
9014	best inferred
9015	best inferred
9013	best inferred
9019	landmark
9016	landmark
340061	not inferred
341392	not inferred
102725179	not inferred
84858	not inferred
653121	not inferred
84851	best inferred
9025	best inferred
9026	best inferred
9023	best inferred
9024	best inferred
113612	inferred
9027	not inferred
9028	best inferred
401498	not inferred
400165	not inferred
653149	not inferred
9021	best inferred
9022	best inferred
401494	not inferred
9020	not inferred
84889	not inferred
84888	not inferred
654483	not inferred
84885	not inferred
84886	not inferred
83550	not inferred
84881	not inferred
105374312	not inferred
83552	not inferred
84883	not inferred
83551	not inferred
105374314	not inferred
9037	best inferred
9034	best inferred
9038	inferred
9039	best inferred
9032	best inferred
114932	best inferred
9033	inferred
83539	not inferred
9031	best inferred
83547	not inferred
84878	not inferred
83546	not inferred
653140	not inferred
83549	not inferred
83548	not inferred
84879	not inferred
83543	not inferred
84874	not inferred
84873	not inferred
84876	not inferred
653145	not inferred
83544	not inferred
84875	not inferred
84870	not inferred
105374301	not inferred
83541	not inferred
84872	not inferred
83540	not inferred
84871	not inferred
126917	not inferred
9047	best inferred
9048	inferred
114926	not inferred
9045	best inferred
9046	best inferred
114928	not inferred
9049	best inferred
339044	best inferred
9040	best inferred
256297	not inferred
401474	not inferred
9043	best inferred
9044	best inferred
57282	inferred
102725144	not inferred
340024	not inferred
341359	not inferred
9058	inferred
9056	best inferred
9057	best inferred
341350	not inferred
9050	best inferred
401466	not inferred
9051	best inferred
9054	best inferred
9055	best inferred
57292	not inferred
9052	best inferred
9053	landmark
84899	not inferred
102725138	not inferred
84896	not inferred
283899	not inferred
84895	not inferred
653166	not inferred
84898	not inferred
283897	not inferred
84897	not inferred
84892	not inferred
84891	not inferred
84894	not inferred
84893	not inferred
84890	landmark
341346	not inferred
9069	not inferred
9068	not inferred
9061	best inferred
339145	not inferred
9060	best inferred
391723	not inferred
9066	not inferred
9063	best inferred
9064	best inferred
10778	best inferred
10777	best inferred
113540	not inferred
10772	best inferred
340120	not inferred
10771	best inferred
10773	best inferred
10776	landmark
10775	landmark
9079	best inferred
9073	best inferred
9070	best inferred
9071	best inferred
9076	best inferred
9077	best inferred
9074	inferred
9075	not inferred
10788	best inferred
643707	not inferred
10781	best inferred
10780	best inferred
10783	not inferred
10782	landmark
10785	best inferred
